BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16
10	2.07E-14	1E-30	1.0E-10	1.0E+10	0.0000000127	0.061	1.0E+10	1E-30	24100	1.0E+10	0.00000016	13.6	1.0E+10	0.000000571	391	4.27E-15	0.0000000189	26.7	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
11	2.17E-14	1E-30	1.0E-10	1.0E+10	0.0000000164	0.061	1.0E+10	1E-30	48000	1.0E+10	0.000000184	13.6	1.0E+10	0.000000571	391	2.46E-15	0.0000000433	53.2	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
12	3.47E-14	1E-30	1.0E-10	1.0E+10	0.0000000198	0.061	1.0E+10	1E-30	40000	1.0E+10	0.000000204	14.8	1.0E+10	0.0000006	404	9.08E-15	0.0000000136	38.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
13	3.47E-14	1E-30	1.0E-10	1.0E+10	0.0000000198	0.061	1.0E+10	1E-30	40000	1.0E+10	0.000000204	14.8	1.0E+10	0.0000006	404	9.08E-15	0.0000000136	38.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
14	2.36E-14	1E-30	1.0E-10	1.0E+10	0.0000000246	0.071	1.0E+10	1E-30	44600	1.0E+10	0.000000206	14.2	1.0E+10	0.000000785	537	1.99E-15	0.000000186	605	9.78E-15	0.0000000158	38.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
15	2.36E-14	1E-30	1.0E-10	1.0E+10	0.0000000246	0.071	1.0E+10	1E-30	44600	1.0E+10	0.000000206	14.2	1.0E+10	0.000000785	537	1.99E-15	0.000000186	605	9.78E-15	0.0000000158	38.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
16	0.000000000000023	1E-30	1.0E-10	1.0E+10	0.0000000299	0.083	1.0E+10	1E-30	70000	1.0E+10	0.000000315	21.8	1.0E+10	0.000000881	556	1.14E-14	0.000000019	39.3	8.16E-15	0.0000000081	18.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
17	0.000000000000023	1E-30	1.0E-10	1.0E+10	0.0000000299	0.083	1.0E+10	1E-30	70000	1.0E+10	0.000000315	21.8	1.0E+10	0.000000881	556	1.14E-14	0.000000019	39.3	8.16E-15	0.0000000081	18.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
18	1.74E-14	1E-30	1.0E-10	1.0E+10	0.0000000359	0.094	1.0E+10	1E-30	54400	1.0E+10	0.000000419	28.4	1.0E+10	0.00000118	803	4.49E-15	0.0000000547	104	1.21E-14	0.00000000638	29.1	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
END DSCRDATA
